label,timestamp,rgb_source_topic,calibration_used,median_filter_applied,openpose_conf_threshold,num_2d_peaks_detected_raw,num_2d_peaks_above_conf,num_3d_points_initial,num_3d_points_final,x0_rel,y0_rel,z0_rel,x1_rel,y1_rel,z1_rel,x2_rel,y2_rel,z2_rel,x3_rel,y3_rel,z3_rel,x4_rel,y4_rel,z4_rel,x5_rel,y5_rel,z5_rel,x6_rel,y6_rel,z6_rel,x7_rel,y7_rel,z7_rel,x8_rel,y8_rel,z8_rel,x9_rel,y9_rel,z9_rel,x10_rel,y10_rel,z10_rel,x11_rel,y11_rel,z11_rel,x12_rel,y12_rel,z12_rel,x13_rel,y13_rel,z13_rel,x14_rel,y14_rel,z14_rel,x15_rel,y15_rel,z15_rel,x16_rel,y16_rel,z16_rel,x17_rel,y17_rel,z17_rel,x18_rel,y18_rel,z18_rel,x19_rel,y19_rel,z19_rel,x20_rel,y20_rel,z20_rel
pinch,2025-05-21T19:29:52.688973,/camera/rgb/image_rect_color,False,True,-1.0,21,21,16,16,0.000000,0.000000,0.000000,-0.006404,0.006389,-0.012000,-0.027557,0.007965,-0.033000,-0.057843,0.010622,-0.051000,-0.078269,0.018554,-0.086000,-0.060554,-0.036486,-0.026000,-0.091471,-0.035681,-0.015000,-0.113380,-0.031700,-0.035000,,,,-0.071940,-0.028740,-0.035000,-0.106747,-0.039067,-0.028000,-0.123609,-0.027854,-0.047000,,,,-0.080126,-0.013817,-0.044000,-0.113301,-0.013762,-0.010000,-0.132417,-0.006543,-0.026000,,,,-0.078506,0.008403,-0.083000,-0.102423,0.023600,-0.092500,,,,,,
pinch,2025-05-21T19:30:18.415832,/camera/rgb/image_rect_color,False,True,-1.0,21,21,20,20,0.000000,0.000000,0.000000,-0.009247,0.013885,-0.013000,-0.031590,0.035430,-0.032000,-0.053322,0.061562,-0.044000,-0.068805,0.085405,-0.053000,-0.079062,0.011902,-0.023000,-0.095850,0.046153,-0.035000,-0.132262,0.057502,-0.023000,-0.143522,0.077400,-0.028000,-0.083518,0.015048,-0.024000,-0.120999,0.038810,-0.017000,-0.137825,0.060688,-0.026000,,,,-0.081796,0.018288,-0.026000,-0.119468,0.040342,-0.017000,-0.132097,0.059072,-0.024000,-0.062044,0.069040,-0.046000,-0.076869,0.026229,-0.030000,-0.094115,0.049275,-0.037000,-0.092153,0.062902,-0.041000,-0.123840,0.068733,0.002000
pinch,2025-05-21T19:30:23.483575,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,-0.010610,0.016590,-0.020000,-0.033581,0.030122,-0.044000,-0.061381,0.051735,-0.058000,-0.082975,0.070899,-0.068000,-0.083620,0.000929,-0.033000,-0.111241,0.024422,-0.023000,-0.139046,0.041411,-0.042000,,,,-0.087795,0.004176,-0.035000,-0.126448,0.023895,-0.030000,-0.142843,0.046071,-0.045000,,,,-0.087069,0.012535,-0.042000,-0.121605,0.031609,-0.033000,-0.132941,0.056042,-0.044000,,,,-0.082737,0.019754,-0.042000,-0.097461,0.049202,-0.086000,-0.102784,0.069174,-0.097000,-0.074101,0.078589,-0.058000
pinch,2025-05-21T19:30:33.680656,/camera/rgb/image_rect_color,False,True,-1.0,21,21,16,16,0.000000,0.000000,0.000000,-0.181572,0.132908,-0.119000,-0.200228,0.127388,-0.139000,-0.230732,0.122677,-0.153000,-0.256238,0.120442,-0.164000,-0.228221,0.079448,-0.122000,-0.267145,0.071324,-0.112000,-0.289652,0.072805,-0.131000,-0.304550,0.084205,-0.137000,-0.237948,0.085332,-0.129000,-0.273959,0.069538,-0.117000,-0.296270,0.072306,-0.135000,,,,-0.242895,0.094825,-0.140000,-0.271359,0.097871,-0.187000,,,,,,,-0.249077,0.109715,-0.151000,-0.269161,0.101030,-0.183000,,,,,,
pinch,2025-05-21T19:30:40.397336,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,-0.010347,0.006613,-0.014000,-0.031556,0.006888,-0.034000,-0.061906,0.011426,-0.045000,-0.086263,0.018036,-0.052000,-0.066650,-0.033037,-0.019000,-0.106900,-0.035123,-0.009000,-0.129851,-0.020783,-0.030000,,,,-0.070820,-0.029740,-0.021000,-0.113806,-0.034497,-0.012000,-0.133787,-0.014716,-0.032000,,,,-0.072260,-0.025420,-0.021000,-0.109434,-0.027211,-0.012000,-0.126691,-0.009040,-0.032000,-0.144053,0.003707,-0.014000,-0.072840,-0.019547,-0.014000,-0.097340,-0.006180,-0.063000,-0.111620,0.005727,-0.077000,,,
pinch,2025-05-21T19:30:52.601640,/camera/rgb/image_rect_color,False,True,-1.0,21,21,16,16,0.000000,0.000000,0.000000,0.017369,0.007713,0.029000,0.033679,0.009117,0.031000,0.035119,0.021315,0.023000,,,,0.014121,-0.012605,0.023000,0.027214,0.002119,0.035000,0.028788,0.015639,0.031000,0.029586,0.038929,-0.015000,-0.012971,-0.007897,0.012000,-0.007636,0.018131,-0.008000,0.001782,0.041860,-0.013000,,,,-0.031316,0.003389,-0.002000,-0.045412,0.024300,-0.023000,-0.047440,0.043634,-0.036000,-0.045643,0.089155,0.023000,-0.044031,0.014911,-0.021000,,,,,,,,,
pinch,2025-05-21T19:31:06.072135,/camera/rgb/image_rect_color,False,True,-1.0,21,21,19,19,0.000000,0.000000,0.000000,0.016681,-0.004228,0.017000,0.036911,0.000441,0.017000,0.044131,0.024634,-0.002000,0.042335,0.048415,-0.012000,-0.013971,-0.000943,0.006000,-0.007443,0.026529,-0.005000,0.010865,0.045821,-0.016000,0.031771,0.053288,-0.016000,-0.028329,0.011614,0.015000,-0.033935,0.048808,-0.016000,-0.027219,0.070571,-0.028000,-0.018750,0.095296,-0.021000,-0.033524,0.024381,0.000000,-0.040221,0.054149,0.008000,-0.037435,0.078254,-0.009000,-0.032171,0.098229,-0.020000,,,,-0.041760,0.058766,0.008000,,,,-0.032171,0.095257,-0.020000
pinch,2025-05-21T19:31:11.170461,/camera/rgb/image_rect_color,False,True,-1.0,21,21,19,19,0.000000,0.000000,0.000000,-0.022373,0.019387,-0.028000,-0.073780,0.080024,-0.101000,-0.085020,0.190873,-0.245000,-0.085613,0.219693,-0.294000,-0.122880,0.145029,-0.216000,-0.098128,0.165324,-0.226000,-0.086370,0.188852,-0.241000,-0.091447,0.217618,-0.257000,-0.146942,0.166138,-0.241000,-0.129993,0.201527,-0.259000,-0.148660,0.240927,-0.273000,-0.137085,0.261195,-0.271000,-0.159737,0.181025,-0.228000,-0.162553,0.220767,-0.259000,-0.158847,0.245113,-0.245000,-0.144617,0.269745,-0.264000,-0.163715,0.193150,-0.239000,,,,,,,-0.152283,0.266584,-0.257000
pinch,2025-05-21T19:31:16.571290,/camera/rgb/image_rect_color,False,True,-1.0,21,21,17,17,0.000000,0.000000,0.000000,0.019955,0.002700,0.011000,0.036639,0.012877,0.005000,0.044967,0.033357,-0.011000,0.042662,0.059052,-0.055000,-0.014919,0.013894,-0.011000,-0.001351,0.048471,-0.025000,0.016262,0.061906,-0.027000,0.033940,0.064647,-0.025000,-0.028844,0.024290,0.000000,-0.027738,0.066306,-0.027000,-0.012809,0.084763,-0.039000,0.001644,0.098029,-0.044000,-0.034382,0.037849,-0.011000,-0.036131,0.073366,-0.006000,-0.025065,0.095246,-0.020000,-0.007133,0.111949,-0.032000,,,,,,,,,,,,
pinch,2025-05-21T19:31:20.351891,/camera/rgb/image_rect_color,False,True,-1.0,21,21,17,17,0.000000,0.000000,0.000000,-0.010246,0.030093,-0.026000,-0.048329,0.093026,-0.091000,-0.075277,0.166329,-0.243000,-0.084280,0.193080,-0.300000,-0.103481,0.134658,-0.217000,-0.092706,0.143513,-0.215000,-0.083806,0.160971,-0.228000,-0.082932,0.190460,-0.301000,-0.133554,0.142389,-0.234000,-0.125515,0.173748,-0.253000,-0.104977,0.193429,-0.258000,-0.139529,0.219014,-0.267000,-0.148920,0.157943,-0.228000,-0.158891,0.187600,-0.258000,-0.156924,0.212482,-0.244000,,,,-0.156518,0.176250,-0.250000,,,,,,,,,
pinch,2025-05-21T19:31:42.796200,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,-0.120483,0.153729,-0.177000,-0.127457,0.195960,-0.198000,-0.139320,0.221415,-0.206000,-0.146200,0.243560,-0.258000,-0.167714,0.174503,-0.228000,-0.176300,0.214940,-0.231000,-0.174080,0.238080,-0.224000,,,,-0.187115,0.167904,-0.215000,-0.208254,0.205064,-0.235000,-0.212986,0.234346,-0.233000,-0.208254,0.255125,-0.235000,-0.194668,0.166393,-0.215000,-0.221856,0.195092,-0.215000,-0.228189,0.222954,-0.222000,,,,,,,-0.219157,0.188774,-0.213000,-0.224540,0.205900,-0.217000,-0.223697,0.221457,-0.222000
pinch,2025-05-21T19:31:48.606714,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,-0.096535,0.134257,-0.158000,-0.100553,0.167353,-0.175000,-0.105073,0.185433,-0.175000,-0.113755,0.214511,-0.235000,-0.140614,0.147247,-0.199000,-0.144431,0.185934,-0.205000,-0.144431,0.200430,-0.205000,-0.145280,0.220080,-0.196000,-0.153340,0.144100,-0.189000,-0.177080,0.182200,-0.210000,-0.183423,0.209213,-0.206000,,,,-0.165180,0.147060,-0.189000,-0.188860,0.178140,-0.189000,-0.192894,0.204409,-0.201000,,,,,,,-0.194780,0.173700,-0.189000,-0.199217,0.198280,-0.198000,-0.195487,0.213313,-0.203000
pinch,2025-05-21T19:31:52.251940,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,0.009740,0.023990,-0.017000,0.012745,0.050859,-0.018000,0.007055,0.069288,-0.024000,0.000997,0.088504,-0.077000,-0.023597,0.028496,-0.045000,-0.031814,0.069033,-0.049000,-0.029327,0.084359,-0.045000,-0.025284,0.098480,-0.042000,-0.043617,0.023490,-0.032000,-0.065309,0.062495,-0.054000,-0.070283,0.086130,-0.049000,,,,-0.055029,0.026726,-0.034000,-0.076526,0.056038,-0.036000,-0.081051,0.082838,-0.044000,,,,,,,-0.079425,0.053139,-0.036000,-0.085684,0.075470,-0.042000,-0.080892,0.085791,-0.045000
pinch,2025-05-21T19:31:55.446119,/camera/rgb/image_rect_color,False,True,-1.0,21,21,16,16,0.000000,0.000000,0.000000,0.009857,0.023232,-0.022000,0.012911,0.048852,-0.025000,0.007062,0.069761,-0.027000,-0.002123,0.091190,-0.079000,-0.026748,0.029942,-0.047000,-0.031791,0.072401,-0.055000,-0.029370,0.090550,-0.050000,,,,-0.043586,0.026990,-0.037000,-0.069649,0.062871,-0.059000,-0.075643,0.090342,-0.047000,-0.072412,0.113449,-0.049500,-0.052442,0.026838,-0.036000,,,,,,,,,,-0.054774,0.031944,-0.041000,,,,-0.082315,0.072530,-0.041000,-0.080411,0.087246,-0.044000
pinch,2025-05-21T19:31:59.174834,/camera/rgb/image_rect_color,False,True,-1.0,21,21,17,17,0.000000,0.000000,0.000000,0.012957,0.025386,-0.023000,0.013156,0.058590,-0.034000,0.007273,0.084525,-0.039000,0.001674,0.102537,-0.092000,-0.030124,0.043733,-0.058000,-0.031272,0.083400,-0.062000,-0.025683,0.104986,-0.059000,-0.018587,0.116516,-0.056000,-0.047307,0.042145,-0.046000,-0.068327,0.079485,-0.067000,-0.071181,0.107750,-0.056000,,,,-0.053019,0.042410,-0.048000,-0.075691,0.074524,-0.044000,,,,,,,-0.054231,0.045683,-0.050500,,,,-0.078387,0.089505,-0.046000,-0.077433,0.104671,-0.053000
pinch,2025-05-21T19:32:07.551850,/camera/rgb/image_rect_color,False,True,-1.0,21,21,18,18,0.000000,0.000000,0.000000,0.010024,0.019572,-0.017000,0.013467,0.043733,-0.028000,0.015340,0.074694,-0.039000,0.012601,0.100435,-0.083000,-0.036560,0.042126,-0.040000,0.010453,0.042227,-0.028000,-0.024181,0.089945,-0.046000,,,,-0.050044,0.045017,-0.026000,-0.066880,0.082583,-0.046000,-0.063254,0.110706,-0.051000,,,,-0.054817,0.049337,-0.024000,-0.068352,0.084055,-0.046000,-0.063254,0.110706,-0.051000,,,,-0.056086,0.052570,-0.026000,-0.065270,0.088530,-0.047000,-0.061657,0.104891,-0.052000,-0.055560,0.123909,-0.054000
